userId,itemId,rating
8099,84,1
12250,84,5
12251,84,1
12252,84,5
12253,84,5
12254,84,5
12255,84,5
12256,84,5
12257,84,4
8272,84,5
12258,84,5
12259,84,4
12260,84,5
12261,84,5
12262,84,5
12263,84,5
12264,84,5
12265,84,5
12266,84,4
12267,84,5
12268,84,5
12269,84,5
12270,84,3
12271,84,5
7026,84,2
12272,84,4
12273,84,4
12274,84,5
12275,84,5
12276,84,4
12277,84,1
12278,84,5
12279,84,2
180,84,5
5533,84,5
12280,84,5
12281,84,5
12282,84,1
9259,84,5
12283,84,3
12284,84,4
12285,84,5
12286,84,5
12287,84,5
12288,84,3
12289,84,5
12290,84,3
2517,84,5
12291,84,5
12292,84,5
891,84,5
12293,84,5
12294,84,5
12295,84,5
12296,84,4
9246,84,5
12297,84,5
12298,84,5
12299,84,5
12300,84,5
12301,84,5
12302,84,1
12303,84,5
12304,84,5
12305,84,5
12306,84,5
12307,84,4
12308,84,5
12309,84,5
12310,84,5
12311,84,5
12312,84,5
12313,84,4
12314,84,1
1808,84,5
12315,84,5
813,84,5
12316,84,5
12317,84,5
12318,84,5
12319,84,5
12320,84,5
12321,84,4
12322,84,5
12323,84,2
12324,84,3
12325,84,5
558,84,5
12326,84,3
12327,84,5
8699,84,5
12328,84,5
12329,84,3
12330,84,5
12331,84,5
12332,84,5
12333,84,5
12334,84,5
12335,84,5
906,84,5
12336,84,4
12337,84,5
12338,84,2
12339,84,4
12340,84,5
12341,84,5
12342,84,5
12343,84,5
12344,84,4
12345,84,5
12346,84,5
823,84,5
12347,84,5
12348,84,5
12349,84,4
12350,84,5
12351,84,5
12352,84,3
12353,84,3
12354,84,3
12355,84,4
12356,84,4
12357,84,5
10,84,5
12358,84,2
12359,84,5
12360,84,5
1675,84,5
12361,84,3
12362,84,3
12363,84,5
12364,84,5
12365,84,1
12366,84,5
12367,84,4
12368,84,4
12369,84,5
12370,84,5
12371,84,5
12372,84,1
12373,84,2
12374,84,5
11138,84,5
12375,84,5
5675,84,2
12376,84,4
12377,84,3
1124,84,1
11289,84,5
12378,84,3
12379,84,5
12380,84,1
12381,84,1
12382,84,1
4036,84,5
12383,84,4
670,84,2
12384,84,2
62,84,5
12385,84,5
5717,84,4
12386,84,4
12387,84,1
12388,84,3
12389,84,5
12390,84,5
12391,84,5
12392,84,5
12393,84,4
12394,84,5
3440,84,5
12395,84,4
12396,84,5
12397,84,1
12398,84,1
12399,84,3
12400,84,1
12401,84,4
12402,84,1
525,85,4
12403,85,1
10,85,4
12404,85,5
12405,85,2
12406,85,1
12407,85,5
12408,85,1
12409,85,5
12410,85,5
12411,85,5
43,85,3
4274,85,5
12412,85,4
12413,86,5
7670,86,4
12414,86,1
6865,86,3
12415,87,1
12416,88,1
12417,88,1
12418,88,5
12419,88,3
12420,88,3
12421,88,1
12422,88,2
12423,88,1
12424,88,1
12425,88,2
62,88,1
12426,88,1
12427,88,5
12428,88,3
12429,88,4
12430,88,3
12431,88,5
12432,88,3
11351,88,1
12433,88,5
10,88,5
12434,88,1
12435,88,5
12436,88,1
453,89,5
3991,89,5
12437,89,5
12438,89,4
2141,89,5
12439,89,5
12440,89,4
12441,89,2
12442,89,5
12443,89,5
12444,90,5
12445,90,5
12446,90,4
12447,90,4
12448,90,4
12449,90,4
12450,90,1
12451,90,5
12452,90,5
12453,90,4
12454,90,5
5823,90,5
288,90,5
8784,90,5
12455,90,1
12456,90,1
3476,90,5
12457,90,5
12458,90,3
12459,90,5
486,90,5
245,90,5
12460,90,5
12461,90,4
12462,90,1
12463,90,4
12464,90,2
12465,90,3
12466,90,5
12467,90,5
12468,90,1
261,90,4
12469,90,5
12470,90,5
12471,90,5
11033,90,5
12472,90,3
12473,90,5
12474,90,5
12475,90,1
12476,90,1
12477,90,4
12478,90,5
5049,90,1
12479,90,5
12480,90,5
12481,90,5
12482,90,1
10157,90,2
12483,90,5
12484,90,5
12485,90,5
12486,90,3
12487,90,5
12488,90,5
12489,90,2
12490,90,5
12491,90,4
12492,90,5
12493,90,4
12494,90,5
12495,90,5
12496,90,4
12497,90,4
7479,90,5
12498,90,5
12499,90,5
12500,90,5
12501,90,5
12502,90,3
12503,90,4
12504,90,5
12505,90,1
12506,90,2
12507,90,5
3156,90,3
12508,90,5
12509,90,5
12510,90,5
12511,90,5
12512,90,5
12513,90,2
12514,90,5
12515,90,4
10629,90,4
12516,90,1
12517,90,5
12518,90,1
9912,90,1
12519,90,4
5666,90,3
10,90,5
12520,90,4
12521,90,3
62,91,2
12522,91,1
12523,91,3
10,91,1
12524,91,4
12525,91,1
12526,91,4
12527,91,1
12528,91,1
12529,91,1
12530,92,3
12531,92,3
12532,92,3
12533,92,2
12534,92,2
12535,92,4
12536,92,5
1154,92,2
12537,92,1
12538,92,5
12539,92,5
12540,92,5
12541,92,1
12542,92,4
4864,92,3
64,92,5
12543,92,5
3082,92,2
12544,92,1
12545,92,2
12546,92,3
8699,92,1
1856,92,5
12547,92,1
12548,92,3
12549,92,2
12550,92,5
12551,92,5
12552,92,5
12553,92,3
3134,92,1
12554,92,5
12555,92,1
746,92,5
1555,92,4
5887,92,2
12556,92,5
12557,92,1
12558,92,1
12559,92,3
12560,92,1
12561,92,2
12562,92,5
12563,92,5
12564,92,1
12565,92,5
3480,92,5
12566,92,2
12567,92,5
12568,92,5
12569,92,5
12570,92,1
12571,92,5
12572,92,4
12573,92,5
12574,92,1
12575,92,5
12576,92,4
12577,92,5
12578,92,1
12579,92,3
12580,92,1
12581,92,4
12582,92,1
12583,92,5
4870,92,2
12584,92,1
12585,92,2
12586,92,5
12587,92,2
12588,92,4
3187,92,3
12589,92,5
12590,92,1
12591,92,1
12592,92,1
12593,92,5
12594,92,3
12595,92,4
12596,92,2
12597,92,4
12598,92,5
12599,92,5
12600,92,2
12601,92,5
12602,92,2
180,92,5
12603,92,5
12604,92,5
12605,92,4
12606,92,1
12607,92,1
12608,92,1
12609,92,1
12610,92,5
12611,92,5
12612,92,5
12613,92,5
12614,92,5
12615,92,2
12616,92,5
12617,92,5
12618,92,1
12619,92,1
12620,92,5
12621,92,1
12622,92,5
12623,92,5
12624,92,5
399,92,3
12625,92,5
12626,92,5
12627,92,1
12628,92,2
12629,92,5
12630,92,4
12631,92,5
12632,92,5
12633,92,4
12634,92,1
12635,92,5
12636,92,5
12637,92,5
12638,92,5
12639,92,5
12640,92,1
331,92,5
12641,92,5
12642,92,5
12643,92,5
12644,92,5
12645,92,5
4036,92,5
12646,92,5
12647,92,5
7757,92,5
12648,92,5
12649,92,5
12650,92,5
12651,92,4
10067,92,5
1937,92,5
12652,92,5
12653,92,4
12654,92,5
12655,92,5
12656,92,5
12657,92,5
12658,92,3
12659,92,4
12660,92,5
12661,92,5
12662,92,5
12663,92,5
12664,92,5
12665,92,5
12666,92,1
12667,92,5
12668,92,5
12669,92,5
12670,92,5
12671,92,5
12672,92,4
12673,92,5
12674,92,5
6727,92,5
12675,92,3
12676,92,4
12677,92,1
12678,92,5
12679,92,5
12680,92,2
12681,92,1
12682,92,5
12683,92,1
12684,92,3
12685,92,1
12686,92,5
4569,92,1
3546,92,5
12687,92,5
12688,92,5
12689,92,5
12690,92,5
677,92,5
12691,92,4
6852,92,5
12692,92,1
12693,92,1
12694,92,2
12695,92,1
12696,92,1
5826,92,3
12697,92,5
12698,92,5
12699,92,5
12700,92,5
1108,92,5
12701,92,5
12702,92,5
12703,92,5
12704,92,5
12705,92,1
12706,92,5
12707,92,5
12708,92,5
12709,92,1
12710,92,3
12711,92,5
12712,92,3
12713,92,3
12714,92,5
12715,92,1
12716,92,5
12717,92,5
12718,92,2
12719,92,1
7374,92,3
12720,92,2
12145,92,5
12721,92,1
12722,92,5
12723,92,1
12724,92,5
12725,92,1
12726,92,1
12727,92,5
12728,92,2
12729,92,4
12730,92,5
12731,92,3
12732,92,5
12733,92,3
12734,92,3
12735,92,5
12736,92,1
12737,92,5
12738,92,1
12739,92,5
12740,92,5
12741,92,1
12742,92,5
12743,92,4
12744,92,1
12745,92,5
12746,92,2
12747,92,1
12748,92,5
245,92,5
12749,92,1
12750,92,1
12751,92,1
12752,92,1
12753,92,1
12754,92,3
6897,92,5
12755,92,1
12756,92,1
12757,92,5
12758,92,4
140,92,2
11247,92,4
6533,92,4
12759,92,4
12760,92,1
12761,92,5
12762,92,5
12763,92,4
4977,92,5
12764,92,4
12765,92,4
12766,92,2
12767,92,2
12768,92,5
12769,92,1
12770,92,1
12771,92,4
12772,92,5
12773,92,5
12774,92,3
12775,92,5
12776,92,1
62,92,5
3573,92,1
12777,92,5
12778,92,1
12779,92,1
12780,92,5
12781,92,3
12782,92,5
12783,92,5
12784,92,4
12785,92,1
8394,92,5
12786,92,5
12787,92,1
12788,92,1
12789,92,5
12790,92,4
12791,92,2
1891,92,5
12792,92,5
12793,92,5
12794,92,4
12795,92,4
12796,92,5
12797,92,4
6466,92,5
12798,92,5
4425,92,5
12799,92,5
12800,92,5
7164,92,2
12801,92,1
12802,92,5
12803,92,5
12804,92,5
12805,92,5
12806,92,5
12807,92,5
12808,92,4
12809,92,5
12810,92,5
3404,92,5
12811,92,2
12812,92,5
12813,92,5
12814,92,4
12815,92,5
12816,92,5
12817,92,5
12818,92,5
12819,92,3
12820,92,5
12821,92,5
12822,92,1
12823,92,5
12824,92,2
12825,92,1
8762,92,5
12826,92,5
12827,92,5
12828,92,5
12829,92,5
12830,92,5
11510,92,1
12831,92,4
12832,92,5
12833,92,5
12834,92,5
12835,92,5
12836,92,5
12837,92,5
4409,92,5
12838,92,5
12839,92,5
12840,92,5
12841,92,5
12842,92,4
12843,92,4
8628,92,3
12844,92,5
12845,92,4
3264,92,5
12846,92,5
1021,92,5
12847,92,5
12848,92,5
12849,92,5
12850,92,5
12851,92,5
12852,92,5
12853,92,5
12854,92,3
12855,92,1
7853,92,5
5153,92,1
3476,92,5
3863,92,5
12856,92,5
12857,92,5
9746,92,3
12858,92,2
12859,92,5
1808,92,4
12860,92,5
12861,92,5
12862,92,5
12863,92,5
12864,92,3
4002,92,5
12865,92,4
12866,92,2
175,92,2
12383,92,5
12867,92,5
12868,92,5
10,92,1
190,92,5
12869,92,5
12870,92,5
12871,92,1
12872,92,1
12873,92,5
12874,92,5
12875,92,1
10,93,2
12876,93,1
12877,93,5
12878,93,1
12879,93,2
12880,94,2
12881,94,1
12882,94,1
12883,94,1
12884,94,1
12885,94,1
12886,94,5
12887,94,1
12888,94,2
12889,94,1
12890,94,1
12891,94,1
12892,94,1
12893,94,1
12894,94,5
12895,94,5
12896,94,5
12897,94,1
12898,94,5
12899,94,5
12900,94,2
12901,94,4
12902,94,5
12903,94,1
12904,94,4
12905,94,1
12906,94,5
12907,94,1
12908,94,3
12909,94,5
12910,94,1
12911,94,5
12912,94,1
12913,94,1
12914,94,5
12915,94,5
12916,94,3
12917,94,5
12918,94,1
12919,94,4
12920,94,5
12921,94,1
12922,94,5
12923,94,5
12924,94,1
8243,94,4
12925,94,5
11717,94,5
12926,94,1
12927,94,2
12928,94,1
12929,94,1
626,94,1
12930,94,5
12931,94,1
11986,94,1
12932,94,1
12933,94,5
12934,94,5
12935,94,1
12936,94,3
12937,94,5
12938,94,1
12939,94,1
12940,94,5
1123,94,1
12941,94,1
12942,94,1
12943,94,5
12944,94,1
12945,94,3
12946,94,1
12947,94,1
12948,94,5
12949,94,5
12950,94,2
12951,94,5
12952,94,1
1451,94,1
12953,94,1
12954,94,4
12955,94,1
12956,94,2
288,94,2
12957,94,5
12958,94,5
12959,94,5
12960,94,5
12961,94,1
12962,94,3
12208,94,3
12963,94,1
12964,94,2
12965,94,1
12966,94,4
12967,94,1
4569,94,4
12968,94,1
12969,94,1
7043,94,5
12970,94,5
12971,94,5
12972,94,5
10854,94,5
12973,94,5
12974,94,4
12975,94,5
12976,94,5
11242,94,5
12977,94,5
12978,94,5
12979,94,1
12980,94,5
208,94,5
12981,94,5
12982,94,5
12983,94,5
12984,94,1
12985,94,4
12986,94,2
12987,94,1
12988,94,2
12989,94,5
3042,94,2
12990,94,1
12991,94,1
12992,94,1
12993,94,1
12994,94,3
12995,94,1
12996,94,5
12997,94,5
12998,94,1
12999,94,3
13000,94,1
13001,94,5
13002,94,5
13003,94,1
13004,94,3
13005,94,1
13006,94,3
13007,94,5
13008,94,5
13009,94,1
13010,94,1
13011,94,1
13012,94,5
347,94,5
13013,94,2
13014,94,1
13015,94,4
13016,94,1
13017,94,5
13018,94,2
13019,94,5
3201,94,5
13020,94,5
13021,94,5
13022,94,5
13023,94,4
13024,94,4
13025,94,5
13026,94,1
13027,94,4
13028,94,5
13029,94,1
13030,94,5
13031,94,4
2629,94,4
12848,94,5
13032,94,2
13033,94,5
2782,94,5
13034,94,2
13035,94,5
11957,94,5
13036,94,2
13037,94,1
13038,94,4
10,94,1
13039,94,5
13040,94,1
13041,94,5
13042,94,1
13043,94,1
13044,94,5
13045,94,1
13046,94,1
13047,94,2
13048,94,5
13049,95,1
13050,95,5
13051,95,5
13052,95,3
13053,95,1
13054,95,1
13055,95,5
13056,95,5
13057,95,4
13058,95,4
13059,95,3
13060,95,1
4768,95,1
245,95,5
13061,95,1
62,95,1
13062,95,1
13063,95,2
8762,95,1
13064,95,5
13065,95,1
12942,95,1
13066,95,5
13067,95,5
13068,95,2
654,95,5
7267,95,5
13069,95,2
13070,95,4
13071,95,5
13072,95,2
13073,95,4
13074,95,5
10,95,5
13075,95,3
13076,95,1
13077,95,5
13078,95,5
13079,95,4
13080,95,1
13081,95,5
13082,95,5
13083,95,5
13084,95,1
13085,95,1
13086,95,1
13087,95,5
13088,96,5
13089,96,1
13090,96,5
13091,96,5
13092,96,5
13093,96,5
13094,96,1
13095,96,5
746,96,1
13096,96,5
3156,96,5
6636,96,5
13097,96,2
13098,96,5
13099,96,5
13100,96,5
13101,96,4
13102,96,1
6632,96,5
998,96,5
13103,96,5
13104,96,4
13105,96,4
13106,96,3
12780,96,1
1503,96,5
13107,96,5
13108,96,1
13109,96,4
13110,96,5
13111,96,4
13112,96,5
13113,96,1
13114,96,1
6645,96,2
13115,96,2
64,96,5
4270,96,1
13116,96,1
13117,96,1
12530,96,5
13118,96,4
13119,96,5
13120,96,5
13121,96,1
13122,96,5
13123,96,5
13124,96,1
13125,96,5
13126,96,5
13127,96,2
13128,96,5
13129,96,4
13130,96,5
13131,96,5
13132,96,1
13133,96,5
1462,96,5
62,96,5
13134,96,4
13135,96,5
13136,96,1
13137,96,1
288,96,1
13138,96,1
13139,96,5
13140,96,5
13141,96,5
13142,96,5
13143,96,5
13144,96,5
13145,96,5
13146,96,5
13147,96,5
13148,96,2
13149,96,4
13150,96,5
13151,96,5
13152,96,5
13153,96,5
13154,96,5
13155,96,4
13156,96,5
13157,96,5
13158,96,3
4561,96,5
4449,96,3
4409,96,2
235,96,1
13159,96,4
13160,96,5
13161,96,5
13162,96,3
820,96,1
13163,96,5
13164,96,5
13165,96,5
13166,96,5
13167,96,3
13168,96,3
13169,96,1
13170,96,2
13171,96,2
13172,96,3
13173,96,5
13174,96,4
13175,96,1
9395,96,5
13176,96,1
13177,96,3
13178,96,2
13179,96,3
13180,96,3
13181,96,3
13182,96,4
13183,96,5
13184,96,4
13185,96,1
13186,96,1
13187,96,5
13188,96,1
13189,96,4
13190,96,5
13191,96,5
13192,96,2
13193,96,4
9403,96,1
13194,96,3
13195,96,1
13196,96,1
13197,96,5
6801,96,5
13198,96,5
13199,96,1
13200,96,4
13201,96,5
13202,96,4
13203,96,4
13204,96,4
13205,96,5
126,96,1
9621,96,5
13206,96,5
13207,96,3
13208,96,5
6824,96,5
1620,96,5
13209,96,5
13210,96,2
13211,96,1
13212,96,4
13213,96,3
13214,96,5
13215,96,4
13216,96,5
13217,96,5
13218,96,5
13219,96,5
13220,96,5
13221,96,3
13222,96,5
6835,96,5
13223,96,3
13224,96,5
13225,96,5
13226,96,5
13227,96,5
13228,96,3
1631,96,5
927,96,5
13229,96,5
13230,96,4
10923,96,5
13231,96,1
13232,96,4
13233,96,5
13234,96,5
12954,96,5
4335,96,4
13235,96,5
13236,96,4
399,96,4
13237,96,5
13238,96,1
13239,96,5
4134,96,1
13240,96,5
13241,96,5
13242,96,5
13243,96,5
13244,96,4
13245,96,1
13246,96,5
1671,96,5
13247,96,4
13248,96,5
13249,96,5
13250,96,5
440,96,5
13251,96,2
722,96,1
13252,96,5
2517,96,5
1322,96,5
13253,96,2
13254,96,5
13255,96,1
13256,96,5
13257,96,1
13258,96,5
13259,96,2
13260,96,5
5214,96,3
10,96,5
13261,96,2
13262,96,5
13263,96,1
13264,96,5
6886,96,1
13265,96,1
13266,96,1
6103,97,4
13267,97,5
13268,97,1
11790,97,3
13269,97,1
13270,97,1
13271,97,5
13272,97,1
13273,97,2
2645,97,3
13274,97,1
13275,97,5
13276,97,1
13277,97,1
13278,97,3
13279,97,1
13280,97,1
13281,97,2
13282,97,1
13283,97,5
13284,97,1
13285,97,1
13286,97,2
13287,97,1
4036,97,3
12915,97,5
593,97,5
13288,97,1
12896,97,5
860,97,1
13289,97,2
13290,97,1
13291,97,5
13292,97,1
13293,97,1
13294,97,4
13295,97,1
13296,97,1
13297,97,1
3440,97,5
8713,97,1
13298,97,5
13299,97,1
13300,97,5
13301,97,5
13302,97,5
8907,97,1
13303,97,5
1939,97,1
13304,97,5
13305,97,1
13306,97,1
2264,97,1
13307,97,5
13308,97,2
13309,97,1
13310,97,5
3134,97,5
13311,97,4
13312,97,5
13313,97,5
13314,97,5
13315,97,5
13316,97,1
13317,97,1
13318,97,5
13319,97,5
5483,97,5
13320,97,3
13321,97,4
13322,97,4
13323,97,2
13324,97,1
13325,97,3
13326,97,5
13327,97,5
13328,97,1
13329,97,4
13330,97,1
13331,97,5
307,97,1
13332,97,1
13333,97,5
13334,97,1
13335,97,2
13336,97,1
13337,97,3
13338,97,1
13339,97,1
13340,97,1
13341,97,1
13342,97,3
13343,97,1
3156,97,5
13344,97,5
13345,97,5
13346,97,1
13347,97,2
13348,97,1
5137,97,2
13349,97,1
4684,97,5
3438,97,5
9187,97,5
13350,97,5
13351,97,5
13352,97,1
13353,97,1
13354,97,5
13355,97,1
13356,97,5
13357,97,5
13358,97,1
13359,97,1
13360,97,3
13361,97,3
13362,97,1
13363,97,5
13364,97,5
6814,97,4
13365,97,3
13366,97,4
13367,97,3
13368,97,5
13369,97,1
13370,97,4
10854,97,1
13371,97,4
13372,97,5
13373,97,5
13374,97,1
13375,97,1
13376,97,5
13377,97,1
13378,97,1
13379,97,4
13380,97,1
5157,97,5
13381,97,4
13382,97,1
13383,97,4
13384,97,5
13385,97,5
13386,97,1
13387,97,5
13388,97,3
13389,97,1
13390,97,5
13391,97,3
13392,97,3
13393,97,1
13394,97,5
13395,97,1
1675,97,5
13396,97,5
13397,97,5
13398,97,5
13399,97,1
13400,97,1
13401,97,5
13402,97,1
9142,97,4
13403,97,4
2926,97,5
13404,97,4
62,97,5
3985,97,5
13405,97,5
12208,97,5
13406,97,5
13407,97,3
13408,97,3
13409,97,4
13410,97,5
13411,97,5
13153,97,5
13412,97,5
13413,97,5
13414,97,1
13415,97,1
13416,97,5
13417,97,1
13418,97,1
13419,97,5
13420,97,5
13421,97,5
13422,97,3
13423,97,5
4918,97,5
13424,97,1
1575,97,4
13425,97,1
13426,97,5
13427,97,5
13428,97,1
13429,97,5
13430,97,1
12986,97,2
13431,97,1
13432,97,1
10405,97,5
13433,97,1
13434,97,3
13435,97,1
13436,97,4
13437,97,5
13438,97,2
453,97,4
13439,97,3
13440,97,5
13441,97,2
13442,97,5
13443,97,1
13444,97,2
13445,97,1
13446,97,5
13447,97,5
13448,97,5
13449,97,5
13450,97,1
13451,97,1
13452,97,4
13453,97,1
13454,97,4
13455,97,2
13456,97,2
13457,97,1
13458,97,2
13459,97,5
13460,97,2
13461,97,5
13462,97,1
13463,97,1
13464,97,4
13465,97,5
13466,97,4
9711,97,5
10144,97,5
13467,97,5
13468,97,3
13469,97,1
13470,97,5
13471,97,5
13472,97,2
13473,97,5
13474,97,1
13475,97,1
13017,97,5
13476,97,5
13477,97,5
13478,97,5
13479,97,3
13480,97,5
13481,97,5
1222,97,1
13482,97,1
13483,97,4
13484,97,5
13485,97,5
13486,97,5
13487,97,5
13488,97,1
13489,97,5
13490,97,5
1631,97,5
13491,97,5
13492,97,1
5907,97,5
13493,97,5
13494,97,1
13495,97,1
13496,97,4
10,97,5
13497,97,5
13498,97,5
13499,98,5
13500,98,5
10,98,1
13501,98,5
11077,98,5
2073,98,1
13502,98,5
13503,99,1
1680,99,5
13504,99,2
13505,99,1
13506,99,2
13507,99,1
13508,99,5
13509,99,1
13510,99,1
13511,99,2
13512,99,1
13513,99,1
13514,99,2
13515,99,5
13516,99,1
13517,99,4
10707,99,5
13518,99,1
13519,99,5
13520,99,5
13521,99,1
13522,99,3
13523,99,4
13524,99,5
13525,99,1
13526,99,5
13527,99,5
13528,99,5
7057,99,5
13529,99,4
13530,99,1
13531,99,1
12068,99,1
13532,99,5
13533,99,5
13534,99,1
13535,99,5
13536,99,1
13537,99,1
13538,99,1
13539,99,5
13540,99,2
13541,99,5
13542,99,5
13543,99,2
13544,99,1
13545,99,4
13546,99,2
13547,99,1
13548,99,1
13549,99,2
13550,99,4
13551,99,1
6897,99,4
13552,99,1
13553,99,2
13554,99,5
13555,99,5
13556,99,5
13557,99,5
13558,99,1
13559,99,1
13560,99,4
13561,99,1
13562,99,1
13563,99,2
13564,99,4
13565,99,1
2177,99,5
13566,99,5
13567,99,2
5107,99,5
13568,99,3
13569,99,1
1937,99,5
13570,99,5
13571,99,5
13572,99,3
13573,99,5
13574,99,1
13575,99,5
10641,99,1
2596,99,1
13576,99,1
13577,99,1
13578,99,5
13579,99,5
13580,99,2
13581,99,5
13582,99,5
13583,99,4
13584,99,1
13585,99,5
13586,99,5
307,99,5
13587,99,1
13588,99,1
13589,99,1
13590,99,5
13591,99,1
8680,99,5
10377,99,5
13592,99,5
10,99,5
13593,99,5
13594,100,5
13595,100,4
13596,100,3
13597,100,5
13598,100,4
13599,100,5
13600,100,5
13601,100,5
13602,100,5
13603,100,3
13604,100,1
13605,100,3
13606,100,5
9164,100,5
13607,100,5
13608,100,5
13609,100,4
13610,100,5
12840,100,5
13611,100,4
13612,100,5
13613,100,1
11448,100,5
13614,100,5
5278,100,4
7487,100,3
13615,100,1
13616,100,5
13617,100,1
13618,100,5
13619,100,3
963,100,3
13620,100,4
101,100,4
13621,100,5
12195,100,5
13622,100,5
13623,100,4
13624,100,5
13625,100,1
883,100,5
13626,100,2
13627,100,3
13628,100,5
13629,100,5
13630,100,2
288,100,5
13631,100,3
13632,100,5
13633,100,2
13634,100,5
10,100,1
13635,100,4
13636,100,5
13637,100,2
13638,100,1
13639,101,1
13640,101,5
13641,101,1
13642,101,5
13643,101,2
13644,101,5
13645,101,4
13646,101,4
13647,101,1
13648,101,3
13649,101,4
13650,101,1
13651,101,5
13652,101,2
13653,101,1
13654,101,4
13655,101,3
13656,101,5
13657,101,1
13658,101,5
13659,101,1
1061,101,5
13660,101,4
1403,101,5
13661,101,1
13662,101,1
13663,101,1
11535,101,5
13664,101,1
2926,101,1
13665,101,3
13666,101,1
13667,101,5
13668,101,5
13669,101,1
13670,101,4
13671,101,2
6548,101,1
13672,101,5
13673,101,4
8099,101,5
13674,101,1
13675,101,4
13676,101,1
9096,101,5
2596,101,5
13677,101,5
13678,101,2
2517,101,5
4463,101,5
860,101,5
13679,101,5
9011,101,5
13680,101,1
13681,101,5
13682,101,5
13683,101,5
13684,101,5
13685,101,5
13686,101,5
13687,101,4
11833,101,5
13688,101,5
13689,101,1
13690,101,5
3121,101,1
13691,101,5
13692,101,5
13693,101,5
13694,101,4
13695,101,5
13696,101,1
7074,101,3
13697,101,1
13698,101,5
13699,101,1
13700,101,3
13701,101,4
13702,101,5
13703,101,5
13704,101,5
2381,101,2
13705,101,5
13706,101,4
13707,101,5
13708,101,1
13709,101,1
13710,101,5
13711,101,5
13712,101,5
13713,101,2
13714,101,5
3476,101,5
13715,101,5
13716,101,3
13717,101,3
13718,101,5
13719,101,5
13720,101,4
13721,101,5
2974,101,1
13722,101,2
8857,101,5
13723,101,5
13724,101,5
7254,101,1
13725,101,5
13726,101,1
13727,101,5
13728,101,4
13729,101,5
13730,101,5
13731,101,5
13732,101,5
13733,101,5
13734,101,1
13735,101,5
13736,101,5
13737,101,5
13738,101,4
13739,101,5
13740,101,5
7387,101,5
13741,101,1
13742,101,1
13743,101,4
3360,101,3
13744,101,5
8919,101,1
13745,101,5
13746,101,1
13747,101,5
13748,101,4
7057,101,2
649,101,5
13749,101,5
13750,101,5
13751,101,5
13752,101,1
10657,101,4
13753,101,2
13754,101,1
13755,101,1
13756,101,4
13757,101,1
13758,101,1
13759,101,3
13760,101,3
647,101,3
13761,101,5
13762,101,2
13763,101,1
13764,101,1
13765,101,1
13766,101,5
13767,101,1
13768,101,5
13769,101,5
13770,101,1
13771,101,1
13772,101,2
13773,101,5
13774,101,5
13775,101,1
13776,101,2
3134,101,1
13777,101,5
2629,101,1
13778,101,1
1123,101,1
13779,101,1
13780,101,3
13781,101,1
13782,101,5
883,101,5
13783,101,5
13784,101,1
13785,101,1
13786,101,2
13787,101,2
13788,101,2
13789,101,1
13790,101,1
13791,101,2
13792,101,5
13793,101,3
2645,101,5
13794,101,1
8635,101,2
13452,101,5
13795,101,1
10481,101,5
1776,101,5
13796,101,5
7481,101,2
13797,101,5
13798,101,5
13799,101,4
13800,101,5
13458,101,5
1900,101,4
13801,101,1
13802,101,5
13803,101,4
13804,101,5
13805,101,5
13806,101,1
13807,101,5
503,101,2
13808,101,1
13809,101,5
13810,101,5
13811,101,4
5360,101,5
5621,101,5
13812,101,5
13813,101,5
13814,101,5
13815,101,5
13816,101,5
13817,101,5
13818,101,5
13819,101,5
13820,101,5
13821,101,5
13822,101,4
13823,101,1
13824,101,5
13825,101,5
10,101,5
13826,101,5
244,101,5
13827,101,2
13828,101,5
13829,101,1
13403,101,5
780,101,5
13830,101,5
13831,101,1
7341,101,5
13832,101,5
7680,101,1
13833,101,2
13834,101,1
906,101,1
13835,101,1
62,101,1
13836,101,2
13837,101,1
13838,101,2
13839,101,1
13840,101,2
13841,101,1
13842,102,1
13843,102,5
2364,102,5
10,102,5
13844,103,4
13845,103,3
13846,103,1
208,103,1
180,103,5
13847,103,5
13848,103,5
13849,103,5
13850,103,1
13851,103,5
13852,103,4
1939,103,5
13853,103,5
13854,103,3
13855,103,5
13856,103,4
13857,103,1
13858,103,4
13859,103,1
13860,103,5
13861,103,5
13862,103,1
13863,103,5
13864,103,3
13865,103,1
13866,103,5
4338,103,5
13867,103,5
13868,103,5
13869,103,2
10,103,5
13870,104,4
13871,104,5
13872,104,4
13873,104,1
13874,104,5
13875,104,1
13876,104,1
13877,104,1
13878,104,1
13879,104,1
13880,104,1
13881,104,3
13882,104,1
13883,104,5
13884,104,5
13885,104,1
13886,104,3
13887,104,1
13888,104,4
13889,104,2
13890,104,5
13891,104,5
13892,104,5
13893,104,5
453,104,5
2268,104,2
13894,104,5
13895,104,1
13896,104,1
7876,104,5
755,104,1
13897,104,5
13898,104,1
13899,104,5
13900,104,2
13901,104,2
13902,104,1
13903,104,1
13904,104,1
13905,104,5
13906,104,2
13907,104,1
13515,104,3
13908,104,5
13909,104,5
13910,104,1
13911,104,1
13912,104,5
13913,104,4
4134,104,5
13914,104,1
13915,104,5
13916,104,5
13917,104,5
13918,104,5
13919,104,5
13920,104,5
13921,104,4
13922,104,5
13923,104,5
916,104,1
13924,104,1
13925,104,1
13926,104,5
13927,104,1
780,104,5
13928,104,5
13929,104,1
13930,104,5
13931,104,5
13932,104,1
13933,104,5
13934,104,5
13935,104,5
13936,104,1
